Time,Accel,Brake,Car_Speed,Car_AutoSpeed,Car_AutoStatus,Bike_A_Status,Bike_B_Status,Bike_C_Status,Bike_D_Status,Bike_Distance,Vibrate_Status,BPM
11.7256,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,4.0273,False,True
11.7706,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,3.2414,False,True
11.8127,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,2.4806,False,True
11.8527,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,1.7970,False,True
11.8994,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,1.2120,False,True
11.9377,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,0.8119,False,True
11.9785,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,0.9969,False,True
12.0159,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,1.5315,False,True
12.0535,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,2.1191,False,True
12.0920,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,2.7420,False,True
12.1336,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,3.3973,False,True
12.1761,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,4.1144,False,True
12.2201,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,4.8527,False,True
12.2646,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,5.6210,False,True
12.3067,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,6.3996,False,True
12.3475,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,7.1380,False,True
12.3926,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,7.8540,False,True
12.4339,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,8.6451,False,True
12.4735,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,9.3648,False,True
12.5177,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,10.0498,False,True
12.5565,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,10.8026,False,True
12.5995,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,11.4610,False,True
12.6443,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,12.1930,False,True
12.6837,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,12.9573,False,True
12.7278,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,13.6300,False,True
12.7689,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,14.3829,False,True
12.8098,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,15.0837,False,True
12.8510,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,15.7843,False,True
12.8977,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,16.4875,False,True
12.9373,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,17.2836,False,True
12.9809,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,17.9589,False,True
13.0197,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,18.6999,False,True
13.0604,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,19.3569,False,True
13.0982,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,20.0442,False,True
13.1330,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,20.6852,False,True
13.1785,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,21.2774,False,True
13.2179,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,22.0544,False,True
13.2573,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,22.7294,False,True
13.2937,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,23.4076,False,True
13.3296,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,24.0360,False,True
13.3704,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,24.6582,False,True
13.4042,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,25.3671,False,True
13.4404,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,25.9559,False,True
13.4779,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,26.5898,False,True
13.5133,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,27.2458,False,True
13.5468,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,27.8665,False,True
13.5851,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,28.4547,False,True
13.6228,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,29.1312,False,True
13.6582,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,29.7984,False,True
13.6956,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,30.4266,False,True
13.7301,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,31.0925,False,True
13.7659,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,31.7089,False,True
13.8021,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,32.3511,False,True
13.8399,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,33.0029,False,True
13.8741,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,33.6843,False,True
13.9117,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,34.3037,False,True
13.9460,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,34.9846,False,True
13.9776,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,35.6056,False,True
14.0178,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,36.1813,False,True
14.0580,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,36.9136,False,True
14.0986,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,37.6502,False,True
14.1290,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,38.3957,False,True
14.1641,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,38.9580,False,True
14.2026,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,39.6076,False,True
14.2382,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,40.3222,False,True
14.2751,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,40.9850,False,True
14.3153,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,41.6740,False,True
14.3476,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,42.4275,False,True
14.3809,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,43.0320,False,True
14.4146,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,43.6566,False,True
14.4486,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,44.2908,False,True
14.4818,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,44.9344,False,True
14.5173,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,45.5633,False,True
14.5540,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,46.2375,False,True
14.5889,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,46.9359,False,True
14.6229,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,47.6033,False,True
14.6562,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,48.2564,False,True
14.6900,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,48.8972,False,True
14.7319,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,49.5502,False,True
14.7639,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,50.3637,False,True
14.7973,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,50.9847,False,True
14.8329,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,51.6377,False,True
14.8662,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,52.3336,False,True
14.9002,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,52.9878,False,True
14.9378,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,53.6576,False,True
14.9723,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,54.4013,False,True
15.0063,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,55.0856,False,True
15.0410,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,55.7639,False,True
15.0742,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,56.4565,False,True
15.1080,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,57.1216,False,True
15.1446,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,57.8021,False,True
15.1806,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,58.5416,False,True
15.2195,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,59.2707,False,True
15.2545,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,60.0609,False,True
15.2886,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,60.7735,False,True
15.3245,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,61.4725,False,True
15.3604,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,62.2098,False,True
15.3990,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,62.9485,False,True
15.4293,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,63.7471,False,True
15.4654,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,64.3738,False,True
15.4968,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,65.1246,False,True
15.5270,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,65.7816,False,True
15.5649,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,66.4186,False,True
15.5996,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,67.2191,False,True
15.6317,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,67.9552,False,True
15.6668,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,68.6380,False,True
15.6991,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,69.3863,False,True
15.7342,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,70.0739,False,True
15.7701,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,70.8224,False,True
15.8041,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,71.5887,False,True
15.8391,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,72.3131,False,True
15.8743,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,73.0606,False,True
15.9068,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,73.8118,False,True
15.9392,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,74.5067,False,True
15.9745,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,75.1990,False,True
16.0124,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,75.9544,False,True
16.0418,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,76.7647,False,True
16.0755,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,77.3964,False,True
16.1075,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,78.1220,False,True
16.1440,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,78.8102,False,True
16.1782,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,79.5980,False,True
16.2123,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,80.3329,False,True
16.2465,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,81.0694,False,True
16.2810,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,81.8052,False,True
16.3136,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,82.5496,False,True
16.3455,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,83.2525,False,True
16.3854,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,83.9418,False,True
16.4164,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,84.8015,False,True
16.4469,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,85.4698,False,True
16.4810,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,86.1289,False,True
16.5111,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,86.8653,False,True
16.5425,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,87.5152,False,True
16.5744,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,88.1929,False,True
16.6143,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,88.8816,False,True
16.6440,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,89.7443,False,True
16.6775,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,90.3856,False,True
16.7114,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,91.1095,False,True
16.7460,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,91.8407,False,True
16.7777,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,92.5888,False,True
16.8088,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,93.2750,False,True
16.8495,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,93.9465,False,True
16.8816,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,94.8210,False,True
16.9132,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,95.5101,False,True
16.9444,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,96.1901,False,True
16.9752,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,96.8618,False,True
17.0117,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,97.5248,False,True
17.0407,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,98.3091,False,True
17.0720,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,98.9327,False,True
17.1041,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,99.6068,False,True
17.1393,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,100.2958,False,True
17.1706,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,101.0543,False,True
17.2012,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,101.7274,False,True
17.2381,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,102.3872,False,True
17.2691,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,103.1816,False,True
17.3012,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,103.8495,False,True
17.3337,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,104.5400,False,True
17.3673,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,105.2397,False,True
17.3994,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,105.9634,False,True
17.4368,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,106.6548,False,True
17.4697,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,107.4611,False,True
17.4997,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,108.1697,False,True
17.5321,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,108.8152,False,True
17.5630,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,109.5144,False,True
17.5956,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,110.1789,False,True
17.6310,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,110.8825,False,True
17.6629,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,111.6445,False,True
17.6944,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,112.3334,False,True
17.7294,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,113.0127,False,True
17.7619,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,113.7673,False,True
17.7992,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,114.4678,False,True
17.8324,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,115.2726,False,True
17.8652,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,115.9881,False,True
17.8958,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,116.6947,False,True
17.9275,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,117.3558,False,True
17.9594,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,118.0390,False,True
17.9912,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,118.7265,False,True
18.0263,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,119.4139,False,True
18.0581,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,120.1720,False,True
18.0897,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,120.8580,False,True
18.1202,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,121.5389,False,True
18.1520,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,122.1979,False,True
18.1837,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,122.8843,False,True
18.2203,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,123.5666,False,True
18.2593,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,124.3570,False,True
18.2968,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,125.1997,False,True
18.3288,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,126.0101,False,True
18.3611,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,126.6996,False,True
18.3925,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,127.3980,False,True
18.4242,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,128.0763,False,True
18.4566,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,128.7599,False,True
18.4915,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,129.4588,False,True
18.5229,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,130.2140,False,True
18.5539,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,130.8894,False,True
18.5841,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,131.5562,False,True
18.6155,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,132.2068,False,True
18.6481,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,132.8811,False,True
18.6843,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,133.5834,False,True
18.7138,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,134.3612,False,True
18.7467,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,134.9956,False,True
18.7769,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,135.7036,False,True
18.8120,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,136.3547,False,True
18.8444,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,137.1098,False,True
18.8826,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,137.8076,False,True
18.9129,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,138.6319,False,True
18.9436,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,139.2849,False,True
18.9747,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,139.9459,False,True
19.0029,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,140.6156,False,True
19.0330,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,141.2231,False,True
19.0674,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,141.8706,False,True
19.0987,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,142.6135,False,True
19.1321,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,143.2874,False,True
19.1630,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,144.0056,False,True
19.1948,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,144.6723,False,True
19.2253,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,145.3568,False,True
19.2642,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,146.0161,False,True
19.2978,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,146.8526,False,True
19.3301,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,147.5781,False,True
19.3626,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,148.2764,False,True
19.3934,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,148.9790,False,True
19.4253,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,149.6449,False,True
19.4603,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,150.3350,False,True
19.4932,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,151.0919,False,True
19.5253,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,151.8037,False,True
19.5570,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,152.4990,False,True
19.5873,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,153.1846,False,True
19.6170,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,153.8408,False,True
19.6526,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,154.4835,False,True
19.6840,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,155.2551,False,True
19.7142,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,155.9330,False,True
19.7469,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,156.5868,False,True
19.7790,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,157.2961,False,True
19.8103,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,157.9893,False,True
19.8434,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,158.6683,False,True
19.8738,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,159.3849,False,True
19.9043,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,160.0416,False,True
19.9359,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,160.7020,False,True
19.9656,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,161.3858,False,True
19.9990,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,162.0295,False,True
20.0325,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,162.7514,False,True
20.0610,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,163.4751,False,True
20.0937,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,164.0900,False,True
20.1256,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,164.7946,False,True
20.1563,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,165.4836,False,True
20.1859,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,166.1451,False,True
20.2213,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,166.7832,False,True
20.2529,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,167.5478,False,True
20.2859,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,168.2306,False,True
20.3173,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,168.9414,False,True
20.3471,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,169.6207,False,True
20.3779,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,170.2643,False,True
20.4142,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,170.9275,False,True
20.4461,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,171.7108,False,True
20.4770,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,172.4014,False,True
20.5084,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,173.0683,False,True
20.5409,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,173.7447,False,True
20.5723,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,174.4461,False,True
20.6089,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,175.1250,False,True
20.6429,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,175.9149,False,True
20.6764,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,176.6485,False,True
20.7080,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,177.3717,False,True
20.7392,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,178.0540,False,True
20.7741,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,178.7292,False,True
20.8131,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,179.4824,False,True
20.8425,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,180.3245,False,True
20.8747,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,180.9595,False,True
20.9082,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,181.6535,False,True
20.9458,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,182.3770,False,True
20.9762,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,183.1893,False,True
21.0165,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,183.8492,False,True
21.0517,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,184.7223,False,True
21.0829,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,185.4863,False,True
21.1137,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,186.1633,False,True
21.1436,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,186.8315,False,True
21.1747,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,187.4783,False,True
21.2073,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,188.1525,False,True
21.2476,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,188.8592,False,True
21.2801,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,189.7334,False,True
21.3103,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,190.4381,False,True
21.3420,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,191.0931,False,True
21.3743,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,191.7811,False,True
21.4064,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,192.4820,False,True
21.4456,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,193.1786,False,True
21.4771,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,194.0269,False,True
21.5117,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,194.7105,False,True
21.5416,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,195.4608,False,True
21.5725,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,196.1091,False,True
21.6071,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,196.7796,False,True
21.6385,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,197.5304,False,True
21.6699,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,198.2120,False,True
21.7020,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,198.8914,False,True
21.7350,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,199.5884,False,True
21.7680,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,200.3038,False,True
21.7992,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,201.0193,False,True
21.8329,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,201.6979,False,True
21.8653,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,202.4268,False,True
21.8991,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,203.1297,False,True
21.9323,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,203.8643,False,True
21.9625,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,204.5848,False,True
21.9924,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,205.2398,False,True
22.0262,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,205.8884,False,True
22.0595,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,206.6203,False,True
22.0913,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,207.3421,False,True
22.1264,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,208.0321,False,True
22.1556,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,208.7936,False,True
22.1851,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,209.4268,False,True
22.2149,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,210.0679,False,True
22.2524,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,210.7136,False,True
22.2917,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,211.5269,False,True
22.3275,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,212.3811,False,True
22.3573,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,213.1568,False,True
22.3904,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,213.8027,False,True
22.4233,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,214.5221,False,True
22.4564,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,215.2359,False,True
22.4927,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,215.9530,False,True
22.5237,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,216.7408,False,True
22.5538,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,217.4131,False,True
